Puzzle,Solution
0204340220010000,1234341223414123
2400032000013040,2413132442313142
0024420000300102,1324421324313142
4203030020010040,4213132424313142
3020201000004031,3124241313424231
0140040200204200,2143341213244231
3204102000000340,3214142341322341
1000004101032010,1432324141232314
4020230000303004,4123234114323214
0100300200340301,2143341212344321
0341002000040430,2341412332141432
0243400200000430,1243431231242431
0403300012300020,2413314212344321
0203000004102104,1243432134122134
0300021001402400,1324421331422431
3020020000020413,3124423113422413
0042000103002013,3142423113242413
4310000020033400,4312123421433421
0014400304003200,2314412314323241
0200430004310004,1243431224313124
4100301400230000,4132321414232341
0003001234010100,1243431234212134
4000000423400420,4132321423411423
0003042001022010,1243342141322314
1020304000302300,1423324141322314
0300140000240210,2341143231244213
2001032000404010,2431132431424213
0000310403101040,2431312443121243
0000302402011040,2413312442311342
0430102000004210,2431132431424213
4000030231000401,4213134231242431
0402200030100103,1432234132144123
0010010410022030,4213312413422431
0000213004033001,4312213414233241
0010003434201000,4312213434211243
0010213000400401,4312213412433421
0000130000242031,4213134231242431
0002104004303020,4312124324313124
0020104330100100,4321124334122134
4230030420100000,4231132424133142
0000103230014020,2314143232414123
0400102002103100,2431132442133142
3040003042001300,3142243142131324
0040040000212130,1243341243212134
1000030400404023,1432231432414123
0302020030210040,4312123434212143
0012014034000200,4312214334211234
1000041200410020,1234341223414123
0213100400000042,4213132424313142
0000432100022040,1234432134122143
0041010020101300,3241413224131324
0130400002400012,2134432112433412
2130430030020000,2134432134121243
0030010214200004,4231314214232314
0200400303101400,3241412323141432
0403002001400031,2413132431424231
3000410303401000,3214412323411432
4320003000020140,4321123434122143
0030130420003100,4231132424133142
0023020020140400,4123324123141432
2103030200001200,2143431234211234
0000210300044201,3412214313244231
0000201302000324,3142241342311324
4020100021303000,4321124321343412
0100230000140023,4132234132141423
0401134030000200,2431134231244213
3200002321300000,3241142321344312
0010304003004230,2413314213244231
1320000301402000,1324421331422431
0100001430401020,4132231432411423
2000403000140403,2341413232141423
0003041000200231,2143341213244231
0000012304300301,3214412314322341
1200300140020003,1234342143122143
4100001020300302,4123321424311342
0001200032101030,4321214332141432
0001102420400400,4231132421433412
0000210004020234,4321214334121234
0100402010303400,2143432112343412
0200040100104130,1243342123144132
3004020010400410,3124423113422413
0204000314000340,3214412314322341
0100004110230200,4132234114233214
0100300004302310,4123324114322314
0401314000204000,2431314213244213
1023030402004000,1423231432414132
2030030010200201,2134431214233241
1003030032010030,1423231432414132
0000001320400432,3124421323411432
0301402004020010,2341412314323214
2003032041003000,2413132441323241
0000010202033401,2314413212433421
0000401234000130,1243431234212134
3002203010040200,3142243113244213
1040003140103000,1342243142133124
4320200000100430,4321214332141432
0010004300013120,4312124324313124
0040100330044002,2341142332144132
3420000312000300,3421214312344312
0002401300011004,3142421324311324
3400203000424000,3421213413424213
0120030400023200,4123231414323241
0120401020000302,3124421324311342
0023030130004100,1423234132144132
0210134000200001,4213134231242431
0000010420101042,4231312424131342
0001003240233000,2341143241233214
4021200304000010,4321214314323214
0000031401230200,1432231441233241
4310100001300020,4312124321343421
0204000320404100,3214142323414132
0300003434200100,4312123434212143
0100302003420003,2134342113424213
1000001040233040,1432231441233241
3140000000244010,3142243113244213
0104200113000003,3124243113424213
4030100030020403,4231132431422413
1024200001003040,1324241341323241
2030430230000200,2134431234211243
0032030000400423,4132231432411423
1340000040230200,1342243141233214
0010304010004021,2413314212344321
0041100001032300,3241143241232314
0300140300320004,2341142341323214
0200310010400031,4213312413422431
0012213004001000,4312213434211243
2034000030001420,2134431232411423
1020300400302001,1423321441322341
0302004001002430,4312124331242431
2030030100003410,2134432112433412
0302200030201040,4312213434211243
4001200430120000,4321213434121243
0020000320340302,3421124321344312
1023024000304000,1423324121344312
0000304041300310,1423324141322314
0000432001403010,1234432121433412
4023300400000302,4123321424311342
0204402000130002,1234432124133142
0000042003001243,2134342143121243
0400200303100034,3421214343121234
0000002413400401,4213312413422431
0300400004230210,2341413214233214
0003041200012100,1243341243212134
0003001024003120,1243431224313124
0320100000402410,4321123431422413
0102400020300024,3142421324311324
0200104204103000,4231134224133124
2340010002040030,2341412332141432
0203000014020301,4213312414322341
0020104021000402,4321124321343412
0201310014030000,4231314214232314
0140020104030010,3142423114232314
4201000421000010,4231132421433412
3400100400200140,3412123443212143
0032024041000010,1432324141232314
2010413014000000,2314413214233241
0003104001043020,4213134221343421
0300410002403001,2314413212433421
0041140032000003,2341143232144123
0100203100404003,3124243113424213
3001004320000302,3421124321344312
2300010030400023,2314413232411423
3420010000400302,3421213412434312
1000030101020403,1234432131422413
2043040100000230,2143342143121234
2004031000400023,2134431232411423
0000001404322300,4123321414322341
0104000324000302,3124421324311342
0310002030004031,2314142331424231
1030200400203001,1432231441233241
3420200000100034,3421214343121234
0420304120100000,1423324123144132
4002104030000130,4312124334212134
0021103031000400,4321123431422413
0200130430100040,4231132434122143
0004140030010023,2314143232414123
0341010000203004,2341413214233214
3004421020000300,3124421324311342
0020423001000013,1324423131422413
0134400000000421,2134431212433421
0031000031042003,4231134231242413
0132030400003200,4132231414233241
0000030230100123,2431134232144123
3140000120000403,3142423123141423
4132030000400003,4132231432411423
0413300240000300,2413314242311324
3021010000100240,3421213443121243
0020040342001300,3124241342311342
2100340000430020,2134341212434321
0040040000121034,2143342143121234
0020304023100400,4123324123141432
1003430000010130,1243431234212134
0030021020430300,1432321421434321
1320000001404003,1324243131424213
0000304200200431,4213314213242431
0021004320304000,3421124321344312
3004003013004003,3124243113424213
0002001330244000,1342241331244231
2100301003200040,2134341243211243
0000243031200003,1342243131244213
0001213042030000,3421213442131342
0004200012030310,3124243112434312
2403300442000000,2413312442311342
0300041032400002,1324241332414132
0302120300013000,4312124324313124
4230000430020100,4231132434122143
4010010402000023,4312213432411423
0401010042030020,2431314242131324
0004010030210043,2314413234211243
2430300000024010,2431312413424213
0203004231040000,4213134231242431
0000140203044003,3241143223144123
0010030002400132,2413132432414132
0340401000002401,1342421331242431
0000004324310100,4312124324313124
3004040013020030,3124241313424231
0300200032101002,4321214332141432
3001200440020040,3421213443121243
0003201041000201,1423231441323241
0320100400002103,4321123434122143
0004302100120100,1234342143122143
0023021004010002,4123321424311342
4021000030001034,4321214334121234
0004002012404010,2134342112434312
2043400030210000,2143431234211234
2004302003100200,2134342143121243
2040010000140430,2341412332141432
0302040042130000,1342243142133124
0403024103020000,1423324143122134
0004103002410100,2314143232414123
1230400004022000,1234432134122143
2034400200010400,2134431232411423
0324003000002013,1324423131422413
2000102000020214,2341142341323214
0001042020140002,3241142323144132
0200400023401020,3214413223411423
0031012010000302,2431312412434312
0000103400433002,4321123421433412
2003002402000140,2413132442313142
3010210043000004,3412214343211234
0200100241030001,3214143241232341
0430301000014003,1432321423414123
0001210403004200,3421213413424213
0003002030420230,2413132431424231
0014010003000423,3214413223411423
3100040010040201,3142241313244231
3002400010202001,3142421313242431
3204000300001402,3214412323411432
0240300100022100,1243342143122134
0204032031000003,1234432131422413
4021014000100004,4321214334121234
0012003404001200,4312213434211243
2010000210044300,2413314212344321
1000003030044210,1342243131244213
0010020000434021,3412123421434321
2300002300141000,2341412332141432
0240300243000100,1243341243212134
0310000402010420,4312213432411423
0000304002011304,2413314242311324
2300142000140000,2341142332144132
2100041000030301,2134341212434321
0403300013040030,2413314213244231
4100020020310040,4123321424311342
4002124001300000,4312124321343421
2410030000300041,2413132441323241
0400214000201200,3412214343211234
0040000221004320,1243341221344321
0300410302101000,2341412332141432
0130400000021203,2134432134121243
0120403010000410,3124423113422413
0120003002100042,3124243142131342
0140023000100023,3142423123141423
2103030000300014,2143432114323214
0430004101004003,1432234131244213
0102003100042003,3142423113242413
0403032000004031,2413132431424231
0102000040010234,3142241343211234
0024000130024003,1324243131424213
4000304113040000,4132324113242413
3000040102400012,3124243112434312
0000420100130140,1324423124133142
1400200130000130,1423234132144132
0013030030200401,4213134231242431
1000024041020300,1423324141322314
0030340002004021,2134341212434321
1002030000133004,1432234142133124
3140401010000030,3142421313242431
